VolcanoPlot	Counts	Log2					
#Analysis Name	M-691_allSlides						
#Dataset Name	Q3 Norm						
Statistical test summary							
Group by	Segment						
#Filtered Dataset	false						
Target tag	Target group membership/s	Target name	Log2	Pvalue	Adjusted pvalue	-log10 pvalue	-log10 adjusted pvalue
	"target after filtering, All Targets"	Rpl37a	-3.80335587	9.34072202686368e-21	1.39905334518364e-16	20.02961955	15.85416573
	"target after filtering, All Targets"	Mtif2	2.781347372	9.34677049183194e-21	1.39995928426659e-16	20.02933842	15.85388459
	"target after filtering, All Targets"	Kiss1r	-0.38805781	9.3595578512629e-21	1.40187457496216e-16	20.02874467	15.85329084
	"target after filtering, All Targets"	Rab6b	-4.647502481	9.36607478746108e-21	1.40285068166592e-16	20.02844238	15.85298855
	"target after filtering, All Targets"	Ptprs	-1.582179973	9.52603148431728e-21	1.42680899572104e-16	20.02108799	15.84563416
	"target after filtering, All Targets"	Ptprf	-6.977440511	9.6195089434152e-21	1.44081004954473e-16	20.0168471	15.84139327
	"target after filtering, All Targets"	Mcc	-0.321161154	9.62092804945909e-21	1.44102260324798e-16	20.01678303	15.84132921
	"target after filtering, All Targets"	Fau	1.468613766	9.62849115583199e-21	1.44215540532052e-16	20.01644176	15.84098794
	All Targets	Cdk5r1	0.894970232	1.00320053294874e-20	1.50259375825062e-16	19.99861225	15.82315842
	"target after filtering, All Targets"	Akt1	-1.742210423	1.01377525877347e-20	1.5184325825909e-16	19.99405831	15.81860449
	All Targets	Oas1a	-7.089088418	1.0143668269182e-20	1.51931863335808e-16	19.99380496	15.81835114
	"target after filtering, All Targets"	Abhd2	0.359913039	1.03753687055961e-20	1.55402272472419e-16	19.98399646	15.80854263
	"target after filtering, All Targets"	Ppm1d	-0.543049475	1.05279983477532e-20	1.57688359252648e-16	19.97765419	15.80220037
	"target after filtering, All Targets"	Cdh5	-0.358538303	1.06292260183376e-20	1.5920454730266e-16	19.97349836	15.79804453
	"target after filtering, All Targets"	2010109A12Rik	-7.368378028	1.07163543012558e-20	1.6050955472421e-16	19.96995294	15.79449911
	"target after filtering, All Targets"	Cdk2ap1	-1.645844847	1.07860778307447e-20	1.61553873748895e-16	19.96713645	15.79168262
	"target after filtering, All Targets"	Podxl	0.403061991	1.09891541432514e-20	1.64595550757619e-16	19.95903573	15.78358191
	"target after filtering, All Targets"	Capza1	-4.073777718	1.13547948719539e-20	1.70072117592125e-16	19.94482071	15.76936688
	"target after filtering, All Targets"	Dusp14	-1.541224912	1.13981806945877e-20	1.70721950443534e-16	19.94316446	15.76771064
	"target after filtering, All Targets"	Angptl6	1.85700085	1.14049278956395e-20	1.70823010020889e-16	19.94290746	15.76745363
	"target after filtering, All Targets"	Espl1	-0.551777442	1.16634851902972e-20	1.74695681180272e-16	19.93317166	15.75771783
	All Targets	Ints14	2.252796648	1.17864671679629e-20	1.76537705241749e-16	19.92861635	15.75316252
	"target after filtering, All Targets"	Fbrs	-1.399904382	1.19124156193802e-20	1.78424161147076e-16	19.92400016	15.74854634
	"target after filtering, All Targets"	Zfp108	-0.980335345	1.19272338540567e-20	1.78646108666061e-16	19.92346027	15.74800644
	"target after filtering, All Targets"	Lvrn	-3.877143686	1.19302870125198e-20	1.78691838873521e-16	19.92334911	15.74789528
	"target after filtering, All Targets"	Zdhhc2	-3.226854333	1.20200676328581e-20	1.80036573004949e-16	19.92009309	15.74463926
	"target after filtering, All Targets"	Pde1b	-0.757725463	1.20591168344691e-20	1.80621451946679e-16	19.9186845	15.74323067
	"target after filtering, All Targets"	Sdhaf3	-0.548423979	1.23396335957138e-20	1.84823031996601e-16	19.90869774	15.73324391
	"target after filtering, All Targets"	Slc22a4	-1.704255635	1.24086430650497e-20	1.85856655828315e-16	19.90627571	15.73082188
	All Targets	Xist	-4.358032116	1.26045901561323e-20	1.88791551358549e-16	19.89947127	15.72401744
	"target after filtering, All Targets"	Mill2	-1.563977045	1.26343977077873e-20	1.89238008867238e-16	19.89844546	15.72299163
	"target after filtering, All Targets"	Apcdd1	-4.213338286	1.27316328800515e-20	1.90694397277412e-16	19.89511589	15.71966207
	"target after filtering, All Targets"	Lst1	1.633752768	1.27669554506618e-20	1.91223458740012e-16	19.89391266	15.71845883
	"target after filtering, All Targets"	Ypel1	-1.442275873	1.27990382477483e-20	1.91703994874774e-16	19.89282266	15.71736884
	"target after filtering, All Targets"	Capg	1.043379823	1.30721264512884e-20	1.95794309987397e-16	19.88365376	15.70819993
	"target after filtering, All Targets"	Fgfr2	-1.716377072	1.31360538645661e-20	1.96751814783471e-16	19.88153508	15.70608125
	"target after filtering, All Targets"	Ckb	-1.655057537	1.32364897245622e-20	1.98256143094492e-16	19.87822717	15.70277335
	"target after filtering, All Targets"	4930509H03Rik	-1.86646749	1.35393436933251e-20	2.02792289838623e-16	19.86840239	15.69294856
	"target after filtering, All Targets"	Zwilch	-3.987354383	1.35547472142145e-20	2.03023003774505e-16	19.86790858	15.69245475
	"target after filtering, All Targets"	Atad5	-0.343969598	1.35648970095787e-20	2.0317502740947e-16	19.8675835	15.69212967
	"target after filtering, All Targets"	Rpl19	2.161560759	1.40041215830144e-20	2.0975373307039e-16	19.85374413	15.6782903
	"target after filtering, All Targets"	Ppnr	-2.041606103	1.40821762103969e-20	2.10922835279324e-16	19.85133023	15.6758764
	"target after filtering, All Targets"	Qsox1	-3.799815522	1.42379168336503e-20	2.13255518334415e-16	19.84655355	15.67109972
	All Targets	Leng8	-2.289874384	1.45300660499193e-20	2.17631329295692e-16	19.83773241	15.66227859
	"target after filtering, All Targets"	Ddx42	-0.952070777	1.45544399971349e-20	2.17996402277087e-16	19.8370045	15.66155067
	"target after filtering, All Targets"	Rep15	-0.825289914	1.48214593683604e-20	2.21995818419302e-16	19.82910903	15.65365521
	All Targets	Rpl4	0.499142028	1.49215584050737e-20	2.23495101791194e-16	19.82618582	15.65073199
	"target after filtering, All Targets"	Serpina3n	-0.570680233	1.525021994451e-20	2.28417794328871e-16	19.81672389	15.64127007
	"target after filtering, All Targets"	Hsp90aa1	1.044882471	1.53788357723076e-20	2.30344202197624e-16	19.81307654	15.63762271
	"target after filtering, All Targets"	Kif1bp	-0.566262641	1.53976619698884e-20	2.30626180984989e-16	19.81254522	15.63709139
	"target after filtering, All Targets"	Kif13b	-1.350900851	1.63362784243762e-20	2.44684778240306e-16	19.78684687	15.61139305
	"target after filtering, All Targets"	Cdc42ep2	1.031808715	1.64003420201642e-20	2.4564432277802e-16	19.78514709	15.60969327
	"target after filtering, All Targets"	Fzd10os	-7.688895136	1.65848489918195e-20	2.48407868199472e-16	19.78028848	15.60483465
	All Targets	Eif1ax	-0.539023697	1.7221916650759e-20	2.57949867595069e-16	19.76391852	15.58846469
	"target after filtering, All Targets"	Slc1a1	3.222655893	1.76133680097151e-20	2.63813026049513e-16	19.75415759	15.57870376
	"target after filtering, All Targets"	Eif2ak3	-3.54965382	1.77976561950794e-20	2.66573294489899e-16	19.74963719	15.57418336
	All Targets	Nxnl2	1.288704421	1.80518804083892e-20	2.70381064756854e-16	19.74347755	15.56802373
	"target after filtering, All Targets"	Coro7	0.589199414	1.81015594368844e-20	2.71125157245654e-16	19.74228401	15.56683018
	"target after filtering, All Targets"	Tmem44	-4.718574432	1.82450056417225e-20	2.73273694501719e-16	19.738856	15.56340217
	"target after filtering, All Targets"	Zbtb40	-3.095627494	1.82562544956922e-20	2.73442179836478e-16	19.73858832	15.56313449
	All Targets	Tbc1d8	-0.43762401	1.881020414061e-20	2.81739237618057e-16	19.72560649	15.55015266
	"target after filtering, All Targets"	Cog1	1.304156077	1.91920147590662e-20	2.87457997061293e-16	19.71687943	15.5414256
	"target after filtering, All Targets"	Fgf7	-5.313309079	1.94231733069236e-20	2.90920289791102e-16	19.71167981	15.53622599
	All Targets	Prdm16	-1.008743631	1.96507857687859e-20	2.94329469244875e-16	19.70662008	15.53116625
	"target after filtering, All Targets"	Nup35	1.806069756	1.98797276212663e-20	2.97758560311326e-16	19.70158957	15.52613574
	"target after filtering, All Targets"	Tub	1.362226356	1.99874432676868e-20	2.99371925263413e-16	19.69924276	15.52378893
	"target after filtering, All Targets"	Gm44190	-1.194762991	2.01825488841342e-20	3.02294217186561e-16	19.69502399	15.51957016
	"target after filtering, All Targets"	Rpl39	2.459943557	2.0542113899043e-20	3.07679781979866e-16	19.68735487	15.51190104
	"target after filtering, All Targets"	Cklf	-0.786389353	2.05528589056533e-20	3.07840720688875e-16	19.68712776	15.51167393
	"target after filtering, All Targets"	Cnot8	0.665375515	2.08935794546657e-20	3.12944033071982e-16	19.67998715	15.50453332
	"target after filtering, All Targets"	Tstd2	-3.227799127	2.09162387149715e-20	3.13283423472843e-16	19.67951641	15.50406258
	"target after filtering, All Targets"	Agtrap	-2.307465156	2.13913757435428e-20	3.20400025886784e-16	19.66976128	15.49430746
	"target after filtering, All Targets"	Uevld	0.651957275	2.14510777786959e-20	3.21294242969307e-16	19.66855088	15.49309706
	"target after filtering, All Targets"	Rps10	0.598387351	2.17900071468262e-20	3.26370727045162e-16	19.66174263	15.4862888
	All Targets	Tasp1	0.546611776	2.20249303554059e-20	3.2988940686327e-16	19.65708546	15.48163163
	"target after filtering, All Targets"	Stc2	-4.989554247	2.2635599706937e-20	3.39036012410503e-16	19.64520799	15.46975417
	"target after filtering, All Targets"	Gstm7	3.313671048	2.30945314055895e-20	3.4590989139292e-16	19.63649085	15.46103702
	"target after filtering, All Targets"	Tvp23bos	0.85087717	2.31170265013269e-20	3.46246822936874e-16	19.63606803	15.4606142
	"target after filtering, All Targets"	Dag1	0.887471443	2.32896419103671e-20	3.48832256533478e-16	19.63283719	15.45738336
	"target after filtering, All Targets"	Dock4	-2.18017379	2.34584452993191e-20	3.51360593693202e-16	19.62970077	15.45424695
	"target after filtering, All Targets"	Bmper	-5.821488807	2.35698426895732e-20	3.53029103804428e-16	19.62764332	15.45218949
	"target after filtering, All Targets"	Lurap1	0.666551854	2.36791329717264e-20	3.54666053650518e-16	19.6256342	15.45018038
	"target after filtering, All Targets"	Gnl3l	0.85065449	2.37640753829963e-20	3.55938321086518e-16	19.62407908	15.44862525
	"target after filtering, All Targets"	Map1lc3b	1.193047688	2.41617945377371e-20	3.61895358586226e-16	19.61687081	15.44141699
	"target after filtering, All Targets"	Rnaset2b	0.302240136	2.43380577399793e-20	3.64535428829411e-16	19.61371408	15.43826026
	"target after filtering, All Targets"	C2cd3	-0.455474503	2.48278592111536e-20	3.71871675264659e-16	19.60506073	15.4296069
	All Targets	Cog2	-1.124422854	2.49252851309191e-20	3.73330920690907e-16	19.60335986	15.42790604
	"target after filtering, All Targets"	A530017D24Rik	-4.191738919	2.49989017038788e-20	3.74433549720696e-16	19.60207907	15.42662524
	"target after filtering, All Targets"	Anapc15	-2.365264776	2.53475581062169e-20	3.79655725314917e-16	19.59606387	15.42061005
	"target after filtering, All Targets"	Dock9	-1.671594112	2.53928500373183e-20	3.80334107858954e-16	19.59528855	15.41983473
	All Targets	Fam171a1	-2.615986484	2.55124613937317e-20	3.82125646755314e-16	19.59324764	15.41779381
	"target after filtering, All Targets"	Hspa1a	-1.204579162	2.56685404004667e-20	3.8446339811819e-16	19.59059883	15.415145
	"target after filtering, All Targets"	mt-Co1	-1.356425338	2.61189455609934e-20	3.91209566612559e-16	19.58304436	15.40759053
	"target after filtering, All Targets"	Med7	-2.076404536	2.62854539346117e-20	3.93703529032615e-16	19.58028452	15.40483069
	"target after filtering, All Targets"	Nostrin	-7.289709686	2.67253005007694e-20	4.00291550900524e-16	19.5730774	15.39762358
	"target after filtering, All Targets"	Nbea	-4.900768981	2.79428478670324e-20	4.18527975352411e-16	19.55372933	15.37827551
	"target after filtering, All Targets"	Mief1	-1.375902232	2.83404586672626e-20	4.2448338991826e-16	19.54759313	15.3721393
	"target after filtering, All Targets"	Espn	-5.866907687	2.83551727039629e-20	4.24703776759956e-16	19.5473677	15.37191388
	"target after filtering, All Targets"	Zfp975	2.081527037	2.85649167551022e-20	4.27845323157921e-16	19.54416704	15.36871321
	"target after filtering, All Targets"	Mkln1	-2.468494155	2.88824427789286e-20	4.32601227942793e-16	19.53936608	15.36391225
	"target after filtering, All Targets"	9130230N09Rik	2.83615036	2.97348440052061e-20	4.45368493509978e-16	19.52673434	15.35128051
	"target after filtering, All Targets"	Trpv4	-4.474322295	2.98448175848731e-20	4.47015677786229e-16	19.52513107	15.34967724
	"target after filtering, All Targets"	Hspg2	0.416955138	3.02081816866697e-20	4.52458145302938e-16	19.51987542	15.34442159
	All Targets	Ngdn	0.303280216	3.02533555074369e-20	4.5313475879039e-16	19.51922645	15.34377262
	"target after filtering, All Targets"	Colec11	4.066966011	3.17214947000656e-20	4.75124547617582e-16	19.49864636	15.32319253
	"target after filtering, All Targets"	Spink2	-5.421225255	3.19887056601961e-20	4.79126833378417e-16	19.49500333	15.31954951
	"target after filtering, All Targets"	Ppfia4	-0.382187282	3.21123720559742e-20	4.80979108654382e-16	19.49332761	15.31787379
	All Targets	Stambpl1	1.206506672	3.29844192061619e-20	4.94040630869894e-16	19.48169116	15.30623733
	"target after filtering, All Targets"	Tbc1d7	-1.774987416	3.32241469119825e-20	4.97631272447674e-16	19.47854616	15.30309234
	"target after filtering, All Targets"	Syde2	-1.121049707	3.32513162963779e-20	4.98038215487148e-16	19.47819116	15.30273733
	"target after filtering, All Targets"	Srgn	-2.221984097	3.33632948212026e-20	4.99715429831972e-16	19.47673107	15.30127724
	"target after filtering, All Targets"	Tlk1	0.558217273	3.39616907118287e-20	5.08678203481771e-16	19.4690107	15.29355687
	"target after filtering, All Targets"	Nap1l5	2.580247794	3.43912475030998e-20	5.15112105101429e-16	19.46355207	15.28809824
	"target after filtering, All Targets"	Cit	-0.518720381	3.48791106097661e-20	5.22419318713077e-16	19.4574346	15.28198077
	"target after filtering, All Targets"	Helq	-2.060512877	3.51522995834147e-20	5.26511143160386e-16	19.45404626	15.27859243
	"target after filtering, All Targets"	Fam102a	-5.985372232	3.55046947408167e-20	5.31789317827952e-16	19.44971422	15.27426039
	"target after filtering, All Targets"	Gpat3	-2.436919431	3.5882863886498e-20	5.37453535291967e-16	19.4451129	15.26965908
	"target after filtering, All Targets"	Rpgr	-3.313638991	3.59088351712003e-20	5.37842533194238e-16	19.44479868	15.26934486
	"target after filtering, All Targets"	Slc9a8	-1.381376781	3.65300309083694e-20	5.47146802945557e-16	19.43734996	15.26189613
	"target after filtering, All Targets"	Ccdc181	-1.393539793	3.74282408286103e-20	5.60600191130925e-16	19.42680058	15.25134676
	"target after filtering, All Targets"	Cln5	-3.033692579	3.75765236179193e-20	5.62821170749195e-16	19.4250834	15.24962957
	All Targets	Lama5	-1.272139407	3.76122462739901e-20	5.63356224691823e-16	19.42467073	15.2492169
	"target after filtering, All Targets"	Cnot10	4.296016825	3.78648238498147e-20	5.67139331622525e-16	19.42176406	15.24631023
	"target after filtering, All Targets"	Cd59a	-2.474789939	3.79379385875514e-20	5.68234444164345e-16	19.42092627	15.24547244
	"target after filtering, All Targets"	Camk1	-0.260476255	3.85067155006007e-20	5.76753584767997e-16	19.41446352	15.2390097
	"target after filtering, All Targets"	Eps8	1.589001311	3.93560912371974e-20	5.89475534550742e-16	19.40498804	15.22953422
	"target after filtering, All Targets"	Tal1	-4.568976696	3.96935448409335e-20	5.94529914627502e-16	19.40128011	15.22582629
	"target after filtering, All Targets"	Lrig1	-0.907511142	3.97350868909125e-20	5.95152131452087e-16	19.40082583	15.22537201
	"target after filtering, All Targets"	Cdc42ep5	-2.014956813	3.98357865194936e-20	5.96660410488975e-16	19.3997266	15.22427278
	"target after filtering, All Targets"	Hba-a1	-1.176493123	4.00852812028694e-20	6.00397341856578e-16	19.39701507	15.22156124
	"target after filtering, All Targets"	Gm15688	-5.382026707	4.10105555852113e-20	6.14256101555294e-16	19.38710435	15.21165052
	"target after filtering, All Targets"	She	-0.458972287	4.26127032974724e-20	6.38253069989542e-16	19.37046091	15.19500709
	"target after filtering, All Targets"	Gm10184	-1.006278905	4.36870891118923e-20	6.54345220717923e-16	19.35964689	15.18419307
	"target after filtering, All Targets"	Fam161a	-2.907051516	4.3984619150018e-20	6.5880162562897e-16	19.35669916	15.18124534
	All Targets	LTO1	0.546554878	4.40982564070669e-20	6.60503684465048e-16	19.35557858	15.18012476
	"target after filtering, All Targets"	4933433G15Rik	-4.12471048	4.46195429268881e-20	6.68311513958929e-16	19.35047488	15.17502106
	"target after filtering, All Targets"	Stab1	-1.41821814	4.66386314692556e-20	6.98553422146511e-16	19.3312542	15.15580038
	"target after filtering, All Targets"	Polk	0.420670093	4.81172520587677e-20	7.20700201336223e-16	19.31769918	15.14224536
	"target after filtering, All Targets"	Nucb2	-3.457417059	4.89287469101115e-20	7.32854771219651e-16	19.31043591	15.13498208
	"target after filtering, All Targets"	Sox18	-2.144506694	5.00169228336887e-20	7.49153470202989e-16	19.30088303	15.1254292
	All Targets	Dolpp1	-0.879074981	5.08606134553374e-20	7.61790268334044e-16	19.29361841	15.11816458
	All Targets	Hdac8	-3.05708864	5.11041558745447e-20	7.6543804668893e-16	19.29154378	15.11608995
	"target after filtering, All Targets"	Tmem176a	-2.684504388	5.11168471605643e-20	7.65628136770933e-16	19.29143594	15.11598211
	"target after filtering, All Targets"	Ctnnd2	-7.644591493	5.22113738463609e-20	7.82021957470794e-16	19.28223488	15.10678105
	"target after filtering, All Targets"	Mmab	0.43601514	5.34391742820657e-20	8.0041195239678e-16	19.27214026	15.09668643
	"target after filtering, All Targets"	Rnf180	-1.704269692	5.39719297372979e-20	8.08391563605248e-16	19.26783205	15.09237823
	"target after filtering, All Targets"	Cnn2	-1.371573808	5.46212009391004e-20	8.18116347665846e-16	19.26263876	15.08718493
	"target after filtering, All Targets"	Slc16a3	-0.768847674	5.48352644420441e-20	8.21322590812937e-16	19.26094006	15.08548623
	"target after filtering, All Targets"	Stpg1	-0.750141931	5.49242568022245e-20	8.22655518383719e-16	19.26023581	15.08478198
	"target after filtering, All Targets"	Psmb5	0.436927283	5.49607812536059e-20	8.23202581616509e-16	19.2599471	15.08449328
	"target after filtering, All Targets"	Fam207a	1.068875379	5.56253218798848e-20	8.33156071116914e-16	19.25472746	15.07927364
	"target after filtering, All Targets"	Col6a2	-5.860605547	5.58019746263608e-20	8.35801975953632e-16	19.25335043	15.07789661
	"target after filtering, All Targets"	B230398E01Rik	-1.292836447	5.61990283555025e-20	8.41749046708717e-16	19.25027119	15.07481737
	"target after filtering, All Targets"	Acsf2	-0.365592378	5.6494751515167e-20	8.46178388194171e-16	19.2479919	15.07253807
	"target after filtering, All Targets"	Rcn1	-4.047497838	5.71260493100813e-20	8.55633966566398e-16	19.24316581	15.06771198
	"target after filtering, All Targets"	Pigb	0.683759578	5.82418125522011e-20	8.72345868406868e-16	19.23476512	15.05931129
	"target after filtering, All Targets"	Spata1	0.532525778	5.82487222415081e-20	8.72449361733308e-16	19.2347136	15.05925977
	"target after filtering, All Targets"	4930402H24Rik	-0.699949168	5.928601946548e-20	8.8798599955396e-16	19.22704771	15.05159388
	"target after filtering, All Targets"	Nnt	-2.199842581	5.95736482777904e-20	8.92294103904745e-16	19.2249458	15.04949198
	"target after filtering, All Targets"	Gm14698	-1.343456844	5.9630688701342e-20	8.931484553687e-16	19.22453017	15.04907635
	"target after filtering, All Targets"	Epb41l4aos	-3.340841339	6.32535900032464e-20	9.47412271068625e-16	19.19891482	15.02346099
	"target after filtering, All Targets"	Pla2g5	-2.092268195	6.3565884375095e-20	9.52089816170173e-16	19.19677591	15.02132208
	"target after filtering, All Targets"	D030028A08Rik	-1.583535178	6.39643592124623e-20	9.5805817228426e-16	19.19406195	15.01860812
	"target after filtering, All Targets"	Nck1	0.382626143	6.41441198270777e-20	9.6075062676997e-16	19.19284315	15.01738932
	"target after filtering, All Targets"	Aqp11	-8.629760352	6.48797158035455e-20	9.71768383305504e-16	19.18789106	15.01243723
	"target after filtering, All Targets"	Pld2	-0.695947453	6.72467062216326e-20	1.00722116578761e-15	19.17232898	14.99687516
	"target after filtering, All Targets"	Rap2a	-5.16786411	7.07358090550673e-20	1.0594809480268e-15	19.15036067	14.97490685
	"target after filtering, All Targets"	Prdm5	-4.790465433	7.07760094812309e-20	1.06008307000988e-15	19.15011393	14.9746601
	"target after filtering, All Targets"	Adam33	-4.70998863	7.08293281942737e-20	1.06088167769383e-15	19.14978688	14.97433305
	"target after filtering, All Targets"	Rpl22	0.859301514	7.11082396339793e-20	1.06505921323774e-15	19.14808007	14.97262625
	"target after filtering, All Targets"	Trim30a	0.94782598	7.31016655572385e-20	1.09491674671632e-15	19.13607273	14.9606189
	"target after filtering, All Targets"	Crybb3	-1.522877903	7.69408312775826e-20	1.15241977087563e-15	19.11384313	14.9383893
	"target after filtering, All Targets"	Trim25	1.259854758	7.7702356419819e-20	1.16382589445605e-15	19.10956581	14.93411198
	All Targets	Gm3448	-1.15748051	7.78617171424715e-20	1.16621279935994e-15	19.10867602	14.9332222
	"target after filtering, All Targets"	Taf7	-0.970950132	7.80044783877991e-20	1.16835107729246e-15	19.10788046	14.93242664
	"target after filtering, All Targets"	Tmem35a	-2.762548194	7.80866253591569e-20	1.16958147462945e-15	19.10742335	14.93196952
	"target after filtering, All Targets"	Hoxc10	-0.910974353	8.0656209177258e-20	1.20806870105697e-15	19.09336219	14.91790837
	"target after filtering, All Targets"	Dact2	-4.212807236	8.1406694367433e-20	1.21930946823541e-15	19.08933988	14.91388605
	"target after filtering, All Targets"	Trip6	1.283481931	8.18203119363515e-20	1.22550463218267e-15	19.08713887	14.91168504
	"target after filtering, All Targets"	2010204K13Rik	-3.312933445	8.2516762765972e-20	1.23593607270873e-15	19.08345782	14.90800399
	"target after filtering, All Targets"	Tut1	1.683716256	8.37291595229471e-20	1.2540953513347e-15	19.07712327	14.90166944
	"target after filtering, All Targets"	Grb14	-0.461195315	8.40034336921929e-20	1.25820342984166e-15	19.07570296	14.90024914
	"target after filtering, All Targets"	2810002D19Rik	1.416214411	8.50669602284052e-20	1.27413293030105e-15	19.07023909	14.89478526
	"target after filtering, All Targets"	Mcm9	-3.531027517	8.83521774102282e-20	1.3233389132504e-15	19.05378274	14.87832892
	"target after filtering, All Targets"	Cpq	0.7224645	8.86025742399578e-20	1.32708935696609e-15	19.05255366	14.87709983
	"target after filtering, All Targets"	Arsj	-2.549812279	8.9223010846531e-20	1.33638225645934e-15	19.04952313	14.8740693
	"target after filtering, All Targets"	Gm15503	-3.56869022	8.99628656888725e-20	1.34746380228793e-15	19.04593672	14.87048289
	"target after filtering, All Targets"	Ttyh2	-7.603398023	9.07012525081184e-20	1.3585233600666e-15	19.04238672	14.86693289
	"target after filtering, All Targets"	Nuak2	-0.855905333	9.13117056747458e-20	1.36766672759634e-15	19.03947354	14.86401972
	"target after filtering, All Targets"	Peli2	-0.317370138	9.15097475436702e-20	1.37063299870909e-15	19.03853264	14.86307882
	"target after filtering, All Targets"	Csnk1a1	0.284668116	9.18310489461848e-20	1.37544545111596e-15	19.03701045	14.86155663
	"target after filtering, All Targets"	A930007I19Rik	-1.62534072	9.31963782247609e-20	1.39589535305047e-15	19.03060096	14.85514714
	"target after filtering, All Targets"	Htr2a	1.500866791	9.50459128104739e-20	1.42359768207528e-15	19.02206655	14.84661273
	"target after filtering, All Targets"	Unc93b1	-0.470599086	9.5085141382162e-20	1.42418524762202e-15	19.02188734	14.84643352
	"target after filtering, All Targets"	Mirg	-2.770848115	9.52677482788774e-20	1.42692033372103e-15	19.0210541	14.84560027
	"target after filtering, All Targets"	Airn	-0.597857572	9.57260228274174e-20	1.43378436990906e-15	19.01896998	14.84351616
	"target after filtering, All Targets"	Rhbdd1	0.5987811	1.01414256176852e-19	1.51898272901688e-15	18.99390099	14.81844716
	"target after filtering, All Targets"	Zfp281	0.839722682	1.03335687478494e-19	1.54776192705288e-15	18.98574967	14.81029584
	"target after filtering, All Targets"	1110038B12Rik	-2.146145097	1.03346552726769e-19	1.54792466674154e-15	18.98570401	14.81025018
	"target after filtering, All Targets"	Rtn1	-0.541916815	1.06241048434451e-19	1.5912784234512e-15	18.97370765	14.79825383
	"target after filtering, All Targets"	Phf12	-3.655233851	1.08319600814648e-19	1.6224109810018e-15	18.96529295	14.78983912
	"target after filtering, All Targets"	Hexim2	0.385913855	1.09227452386578e-19	1.63600878184616e-15	18.9616682	14.78621437
	"target after filtering, All Targets"	Rhno1	-2.914073978	1.10168944242709e-19	1.65011044686729e-15	18.95794081	14.78248699
	"target after filtering, All Targets"	Pold4	0.303602982	1.10563702199395e-19	1.65602313154254e-15	18.95638743	14.7809336
	"target after filtering, All Targets"	Lrrc24	-1.655754873	1.14522169815499e-19	1.71531305949654e-15	18.94111043	14.76565661
	"target after filtering, All Targets"	Chst12	-0.662872528	1.16298879579087e-19	1.74192461833557e-15	18.93442447	14.75897064
	"target after filtering, All Targets"	Fam13a	-5.35612649	1.16321373589233e-19	1.74226153361954e-15	18.93434048	14.75888665
	"target after filtering, All Targets"	Tmem88	-1.030081099	1.20992359367229e-19	1.81222355860236e-15	18.91724205	14.74178823
	"target after filtering, All Targets"	Sil1	-1.185621023	1.21505331636318e-19	1.81990685724877e-15	18.91540466	14.73995084
	All Targets	Emc8	1.70171091	1.24714450312158e-19	1.8679730367755e-15	18.90408322	14.7286294
	"target after filtering, All Targets"	Ddah2	-0.322064899	1.25185394980236e-19	1.87502684601397e-15	18.90244634	14.72699251
	"target after filtering, All Targets"	Cmas	-1.963390539	1.27670573092014e-19	1.91224984377218e-15	18.89390919	14.71845537
	"target after filtering, All Targets"	Ccdc136	-0.641831521	1.27956737509783e-19	1.91653601442153e-15	18.89293684	14.71748302
	All Targets	Lmod3	-1.792344075	1.30071020039533e-19	1.94820373815212e-15	18.88581945	14.71036563
	All Targets	Tubb2b	-1.699138561	1.30431542871192e-19	1.95360364912472e-15	18.88461737	14.70916354
	"target after filtering, All Targets"	Gm973	-5.375071381	1.30765699814695e-19	1.9586086518245e-15	18.88350616	14.70805233
	"target after filtering, All Targets"	Wdr90	0.490697623	1.32467763640675e-19	1.98410216381003e-15	18.8778898	14.70243597
	All Targets	Gpnmb	1.554127189	1.33783632688767e-19	2.00381125041235e-15	18.87359702	14.69814319
	"target after filtering, All Targets"	Adamtsl1	4.381912117	1.33790042625373e-19	2.00390725844284e-15	18.87357621	14.69812238
	"target after filtering, All Targets"	Fam43a	-0.7649053	1.35023910198852e-19	2.02238812695841e-15	18.86958932	14.69413549
	"target after filtering, All Targets"	Tmub1	-1.617431921	1.38130947428716e-19	2.0689253305873e-15	18.85970901	14.68425518
	"target after filtering, All Targets"	Tcf24	-4.756323827	1.41677467004916e-19	2.12204510079963e-15	18.84869922	14.67324539
	"target after filtering, All Targets"	Zdhhc14	2.496540698	1.43523791752932e-19	2.14969935287542e-15	18.8430761	14.66762227
	"target after filtering, All Targets"	Fbxo4	0.554320871	1.45295576992393e-19	2.17623715219206e-15	18.83774761	14.66229378
	"target after filtering, All Targets"	Cox4i2	-0.791959154	1.45421990865238e-19	2.17813057917953e-15	18.83736991	14.66191609
	"target after filtering, All Targets"	Kcnj8	-1.194449239	1.46206755847122e-19	2.18988478907819e-15	18.83503256	14.65957873
	"target after filtering, All Targets"	Ghdc	1.271388438	1.46602989044506e-19	2.19581956990861e-15	18.83385717	14.65840335
	"target after filtering, All Targets"	Elovl5	-7.595871355	1.49746096904185e-19	2.24289703943088e-15	18.82464449	14.64919066
	All Targets	Agtpbp1	-3.01504982	1.49769070831011e-19	2.24324114290688e-15	18.82457786	14.64912404
	"target after filtering, All Targets"	Rbp1	0.760885147	1.50112317576371e-19	2.24838229265888e-15	18.82358367	14.64812984
	"target after filtering, All Targets"	Sat2	-2.404715001	1.5108874070847e-19	2.26300715833147e-15	18.8207679	14.64531407
